original label,Bait.Mann,bait_full_name,gene_name,median_log2,p_value
ORF8b,Orf8b,SARS_CoV_ORF8b,ABHD10,8.629835235,1.29E-194
ORF8b,Orf8b,SARS_CoV_ORF8b,PDPR,8.074222454,3.64E-237
ORF8b,Orf8b,SARS_CoV_ORF8b,NARS2,8.438840671,2.98E-58
ORF8b,Orf8b,SARS_CoV_ORF8b,ECHDC3,7.597722474,2.17E-08
ORF8b,Orf8b,SARS_CoV_ORF8b,PCCB,7.377569113,3.12E-20
ORF8b,Orf8b,SARS_CoV_ORF8b,CRYZ,8.670966259,0.00E+00
ORF8b,Orf8b,SARS_CoV_ORF8b,SIRT3,9.882418424,9.73E-06
ORF8b,Orf8b,SARS_CoV_ORF8b,NLN,8.160475254,2.50E-218
ORF8b,Orf8b,SARS_CoV_ORF8b,HPS6,6.551802581,3.60E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,PPP1R12B,7.016603016,6.27E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,AP2A1,2.571274205,4.75E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,TCEAL4...,5.524416436,4.89E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,CAMSAP2,6.391298019,9.09E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,LSM14A,7.449435303,8.41E-07
ORF9b,Orf9b,SARS_CoV_ORF9b,AP2M1,2.342269305,4.94E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,NEMF,7.1603984,6.26E-06
ORF9b,Orf9b,SARS_CoV_ORF9b,PKN1,7.384023202,5.05E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,EPN2,7.270344746,1.50E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,LMO7,2.613443953,6.85E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,HSPA1A...,3.782863067,5.70E-84
ORF9b,Orf9b,SARS_CoV_ORF9b,AP2S1,2.359241176,1.09E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,GTF2F2,6.660122131,2.17E-13
ORF9b,Orf9b,SARS_CoV_ORF9b,CLASP1,7.767913591,6.91E-07
ORF9b,Orf9b,SARS_CoV_ORF9b,VTI1B,2.114011117,1.12E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,NTS,6.551099253,1.59E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,ARHGEF2,7.542737657,1.38E-07
ORF9b,Orf9b,SARS_CoV_ORF9b,PEG10,6.322176757,5.30E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,SARS_CoV2_NSP9,8.766038362,7.26E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,IGF2R,6.846314022,1.16E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,CHD8,8.293104111,5.27E-49
ORF9b,Orf9b,SARS_CoV_ORF9b,DTWD2,6.005806176,7.07E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,HSPA8,2.953837472,7.30E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,EPN1,6.281460733,8.23E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,BICC1,8.93343525,4.44E-28
ORF9b,Orf9b,SARS_CoV_ORF9b,TOMM70,16.12997005,3.26E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,LSG1,6.499175236,3.54E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,SARS_CoV_ORF9b,17.90168339,0.00E+00
ORF9b,Orf9b,SARS_CoV_ORF9b,HSPA1L,6.762611434,3.59E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,CEP170B,7.517265635,4.08E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,SARS_CoV2_NSP8,8.130465217,1.37E-14
ORF9b,Orf9b,SARS_CoV_ORF9b,DOCK6,7.808070168,8.49E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,RBM33,10.46014172,1.85E-105
ORF9b,Orf9b,SARS_CoV_ORF9b,FXR1,2.857377988,1.64E-47
ORF9b,Orf9b,SARS_CoV_ORF9b,TRIR,8.072780139,6.70E-25
ORF9b,Orf9b,SARS_CoV_ORF9b,CLINT1,3.141885564,5.54E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,MARK2,2.099581042,5.30E-04
ORF9b,Orf9b,SARS_CoV_ORF9b,CLASP2,7.065570785,6.12E-05
ORF9b,Orf9b,SARS_CoV_ORF9b,SEC16A,2.454259557,3.77E-05
ORF9b,Orf9b,SARS_CoV2_ORF9b,43891,9.046459901,1.48E-94
ORF9b,Orf9b,SARS_CoV2_ORF9b,HSPA1A...,2.854474882,1.17E-04
ORF9b,Orf9b,SARS_CoV2_ORF9b,SARS_CoV2_ORF9b,18.85088158,0.00E+00
ORF9b,Orf9b,SARS_CoV2_ORF9b,TOMM70,15.66964414,3.26E-05
S,S,SARS_CoV_S,ZDHHC5,7.105673794,3.79E-04
S,S,SARS_CoV_S,SARS_CoV_S,16.55491343,0.00E+00
S,S,SARS_CoV2_S,ZDHHC5,7.446649322,7.35E-06
S,S,SARS_CoV2_S,GOLGA7,7.566474396,1.69E-04
S,S,SARS_CoV2_S,SARS_CoV2_S,17.17112478,0.00E+00
